,Date,User,Tweet,Likes,Retweets,Replies
63,2023-03-16 17:41:19,DatabeerSVQ,"@jrtexeira, co-fundador de @MagmaSevilla, nos hablará de diseño ético de productos digitales 📲📶
¡No te lo pierdas! #dataholics @SVQ_tech 

📅Jueves 23, 19.00
📍@sngular
👇https://t.co/fK5QNZzE5m

Colaboran @opensistemas @sngular @TheBridge_Tech https://t.co/bVpSlmKTOH",3,2,0
64,2023-03-16 18:48:50,Delachica,"Hoy la magia estaba aquí, con @snowded en Madrid. #strategy #change #complexity gracias a @TheBridge_Tech. Enhorabuena!",11,3,0
65,2023-03-17 13:10:14,TheBridge_Tech,"Se te puede olvidar el deadline de tu proyecto, algún ( ) mientras codeas o cambiar la contraseña del wifi, pero jamás felicitar a tu padre 🥳 ¡Buen finde y a recargar 🔋! https://t.co/jaZFJ3zuM5",0,0,0
66,2023-03-17 17:00:03,DatabeerSVQ,"#Dataholic, ¿conoces a nuestros colaboradores?
@TheBridge_Tech
 desarrolla programas formativos intensivos y prácticos para dominar las claves de la nueva era tecnológica.
Y se encarga de ayudarnos a abrir las🍻en #Databeers
¡Conócelos! @SVQ_tech 
https://t.co/7TUu1MweE3",2,1,0
67,2023-03-20 08:47:53,nodosenlared,"GPTs are GPTs: An Early Look at the Labor Market Impact Potential of Large Language Models #recommended
 @justohidalgo @Delachica CC @TheBridge_Tech
https://t.co/xjqpQFaXm9",3,0,1
68,2023-03-20 16:27:12,TheBridge_Tech,"Este viernes participamos en el encuentro de Silicon @DrinkaboutSVQ  que organiza @SevillaUP ¡tenemos muchas ganas de este #networking con emprendedores, desarrolladores, publicistas, diseñadores...!

Si estás por Sevilla ¡No te lo pierdas!👇

https://t.co/O1kUKVAVn9",2,2,0
69,2023-03-20 17:09:13,TheBridge_Tech,"📢¡Próximo Open Day en Madrid! 

Conoce cómo es la experiencia de vivir un #bootcamp de la mano de nuestros alumni 🤗

¡Ven con un amigx y tómate algo 🍻 !
📅 28 marzo
⏰ 18h
🏰 Paseo de Recoletos 15, Madrid.

Entradas 🎟 https://t.co/FKHB02bNUp https://t.co/NGg8QIueHw",0,0,0
70,2023-03-21 16:13:16,DatabeerSVQ,"#Dataholics, este jueves #DatabeerSVQ19, con cartelón de ponentes y cervezas frescas🍻👩‍💻. Si te has inscrito y no puedes acudir, libera tu plaza, alguien te lo agradecerá @SVQ_tech 

📅Jueves 23, 19.00
📍@sngular Sevilla

Colaboración de @opensistemas @sngular @TheBridge_Tech",7,5,0
71,2023-03-22 16:30:00,DatabeerSVQ,"¡Qué ganas de #DatabeerSVQ19! Ya está aquí a primavera trompetera y celebramos con 🍻 y datos. Recuerda, mañana jueves 23 a las 19.00 en @sngular Sevilla. ¡No te lo pierdas! @SVQ_tech 

Con la colaboración de @opensistemas @sngular @TheBridge_Tech 

https://t.co/fK5QNZAbUU",7,3,0
72,2023-03-23 08:49:32,TheBridge_Tech,"¡Lanzamos las Becas 4INDUS Talent 🧑‍💻 para ingenieros del @COIIM! Una buena forma de actualizar conocimientos o especializarse en áreas como #DataScience #Ciberseguridad o #DesarrolloWebFullStack, entre otros. 

Si eres del @COIIM, solicita la tuya 👉https://t.co/hO6buOM1SU https://t.co/NyNDqpKvAp",1,0,0
73,2023-03-23 09:11:44,TheBridge_Tech,"¡Arrancando motores para la próxima edición de #bootcamps en #Valencia! 🚀

¿Estás pensando en dar el salto al sector digital? ¡Te invitamos al Open Day con @EDEM_uni!

📅 4 abril
⏰ 19 h
📍 Campus de EDEM en La Marina de Valencia.

Entradas 🎟 https://t.co/qlBJ8WBsWG https://t.co/yodoZSs6Oy",4,2,0
74,2023-03-23 17:00:00,DatabeerSVQ,"¡Que ya estamos preparando la cervecita fresquita para #DatabeerSVQ19 @SVQ_tech! Y qué buenas ponencias programadas. Nos vemos a las 19.00 en @sngular. Gracias a @opensistemas, @sngular y @TheBridge_Tech por su colaboración. https://t.co/lvrqdxNNJp",3,3,0
75,2023-03-27 07:47:46,espacio_RES,"La primera aceleradora de Talento Digital se llama @TheBridge_Tech  y facilitan el acceso a una carrera profesional en el ámbito digital. 🧐Mira sus #bootcamps en el enlace. 

👉 Para impulsar tu carrera.

👉 Para captar talento.

https://t.co/i7FPO45uzf",1,0,0
76,2023-03-27 15:23:13,TheBridge_Tech,"¿Por qué Cloud &amp; DevOps?

☁El perfil especialista en Cloud &amp; DevOps es de los más demandados, un buen complemento para personas que vienen del sector de la informática, ingeniería y desarrollo web.

¡Matricúlate ahora y accede a un precio especial!
Info ➡https://t.co/1RulLxDXfH https://t.co/IB9cn7ufUy",1,0,0
77,2023-03-28 07:49:00,espacio_RES,"La primera aceleradora de Talento Digital se llama @TheBridge_Tech  y facilitan el acceso a una carrera profesional en el ámbito digital. 🧐Mira sus #bootcamps en el enlace. 

👉 Para impulsar tu carrera.

👉 Para captar talento.

https://t.co/i7FPO462oN",1,0,0
78,2023-03-28 10:08:48,TheBridge_Tech,"Un placer participar en #DatabeerSVQ19 que se organizó en las oficinas @sngular  Gracias a @DatabeerSVQ por contar con nosotros y a los ponentes 🍻

¡Nos vemos en la próxima!
#digitaltalent #databeers #datascience https://t.co/VjsYHhFabE",2,0,0
79,2023-03-28 15:51:07,DatabeerSVQ,"El jueves pasado disfrutamos mucho de la edición número 19 de #DatabeerSVQ. Gracias a quienes se atrevieron a compartir su ponencia, a quienes acudieron a escucharlas y a nuestros colaboradores @opensistemas @sngular @TheBridge_Tech

¡Hasta la próxima (que será la 20)! @SVQ_tech",4,2,0
80,2023-03-28 16:55:00,DatabeerSVQ,"¡En 5 minutos abrimos las puertas de @sngular para celebrar una nueva edición de #DatabeerSVQ, y ya van 19! Gracias a @opensistemas, @sngular y @TheBridge_Tech por su colaboración. Y a toda la comunidad #dataholic @SVQ_tech por no fallarnos nunca. ¡Empezamos! https://t.co/EJRndyBnxz",2,0,1
81,2023-03-28 17:08:27,luismesalas,@DatabeerSVQ @sngular @opensistemas @TheBridge_Tech @SVQ_tech Mentira!!,0,0,0
82,2023-03-29 07:48:00,espacio_RES,"La primera aceleradora de Talento Digital se llama @TheBridge_Tech  y facilitan el acceso a una carrera profesional en el ámbito digital. 🧐Mira sus #bootcamps en el enlace. 

👉 Para impulsar tu carrera.

👉 Para captar talento.

https://t.co/i7FPO45uzf",0,0,0
83,2023-03-29 14:43:27,TheBridge_Tech,"¿Por qué formarse en Diseño de Producto Digital UX/UI?

🤳El perfil especialista en #UXUI es uno de los más demandados. Optimizar recursos y centrarse en las necesidades del usuario/cliente es clave.

¡Matricúlate ahora con un precio especial!
Info ➡https://t.co/lAQlSLWq4B https://t.co/WWBXJDTceF",0,0,0
84,2023-03-30 13:00:00,espacio_RES,"La primera aceleradora de Talento Digital se llama @TheBridge_Tech  y facilitan el acceso a una carrera profesional en el ámbito digital. 🧐Mira sus #bootcamps en el enlace. 

👉 Para impulsar tu carrera.

👉 Para captar talento.

https://t.co/i7FPO462oN",0,1,0
85,2023-03-30 16:13:16,milmadrid_,"📢 Únete a la 2ª edición de #Reinventadxs 💫, organizado por @my_tech_plan y @TheBridge_Tech y conoce las historias de reinvención al sector #Digital de Alexandra Jiménez, Concha Asensio y Moisés Rodríguez. 

¡No te lo pierdas! 🔴 En directo 👉 https://t.co/aCc9D9hDKe https://t.co/8dXa3HxMfY",2,3,0
86,2023-04-01 09:48:24,libertariadora,"Próximo Meetup de Bitcoin el 11 de abril a las 19:00 en @TheBridge_Tech. Esta vez @dev7ba nos hablará sobre la mempool a fondo! Charla para todo el mundo, sepas o no sobre #Bitcoin @GaboHBeaumont @kilrau @decentralized_b @olya_borderless 

https://t.co/IaGuVi8I2P",16,6,3
87,2023-04-03 12:21:01,my_tech_plan,"Os compartimos un mini resumen del segundo encuentro de #reinventadxs.

Pronto tendremos nueva fecha para la tercera edición 🔥

No te lo pierdas!

Gracias a @thebridge_tech y el @milmadrid_ por hacerlo posible!

#tech #mytechplan #reinventarse #españa #empleoit #empleo https://t.co/jACoxZpYdg",3,0,1
88,2023-04-03 13:03:11,my_tech_plan,"@TheBridge_Tech @milmadrid_ Y si te lo perdiste, puedes verlo aqui: https://t.co/1WZTjtRSJQ 🚀",0,0,0
89,2023-04-03 14:41:34,TheBridge_Tech,"¡No te pierdas el #hackathon de @pablodeolavide! 
Reto ⚔ Ideas innovadoras para alcanzar los Objetivos de Desarrollo Sostenible.
Premios🏆de 800€ y una masterclass de diseño UX/UI a cargo de @TheBridge_Tech🤳

¿Estás en #Sevilla? 
Apúntate👉 https://t.co/EGXnMY9ZV5 https://t.co/o428HUydXq",3,1,0
90,2023-04-04 06:42:34,Cyber_Madrid,"📢  Nuestras empresas asociadas y su personal podrán beneficiarse de un descuento del 20% para la realización de  #formación en #ciberseguridad ofrecido por @TheBridge_Tech

Toda la info:

https://t.co/QiGiyXkih2

#pyme #empresas #madrid https://t.co/7s2x7qf81f",0,1,0
91,2023-04-09 23:06:36,decentralized_b,"Para reactivarse!!!
Tenemos Meetup este martes 11 de abril a las 19:00 en @TheBridge_Tech

@dev7ba nos hablará sobre la mempool!!
Charla para todo el mundo, sepas o no sobre #Bitcoin 

@GaboHBeaumont @kilrau @libertariadora @olya_borderless
https://t.co/bHzpDduIRo

Se agradece RT",39,25,3
92,2023-04-10 06:47:17,gzuuus,@decentralized_b @TheBridge_Tech @dev7ba @GaboHBeaumont @kilrau @libertariadora @olya_borderless Wow 👏👏👏,1,0,0
93,2023-04-10 12:59:51,alexaom6_,"@libertariadora @TheBridge_Tech @dev7ba @GaboHBeaumont @kilrau @decentralized_b @olya_borderless Hola Pat! Por algún motivo no me deja registrarme, puedo asistir de todos modos?",0,0,1
94,2023-04-10 13:48:46,libertariadora,"@alexaom6_ @TheBridge_Tech @dev7ba @GaboHBeaumont @kilrau @decentralized_b @olya_borderless Vaya qué raro! Sí claro que puedes ir igual, a las 19:00 en The Bridge!",1,0,0
95,2023-04-11 15:07:29,TheBridge_Tech,"¡Volvemos con el taller de #OSINT! Descubre cómo a través de fuentes abiertas podemos recopilar un montón de información 🧑‍💻

📅19 abril
🕐17 h
💻Online

Apúntate ya 👉 https://t.co/F8k9okzubv

#cyber #bootcamp https://t.co/xZQAWz8GmF",2,1,0
96,2023-04-12 07:59:17,TheBridge_Tech,"¡Ven al #OpenDay en Bilbao!

Conoce todo sobre los bootcamps en #DataScience #MarketingDigital #DesarrolloWebFullStack y #UXUIProductDesign de @bbk y @thebridge y tómate unas 🍻 con amigxs ¿Te apuntas?

📅2 mayo
🕐18.30 h
📍BBK Kuna @BBK_eus

Entradas 👉 https://t.co/D9ioexuAtg https://t.co/GeXwrYwHYm",4,2,0
97,2023-04-12 08:36:34,alexaom6_,"Ayer fui a mi primer evento presencial de #Bitcoin en Madrid

Fue un placer conectar con personas con inquietudes e intereses similares

Sin duda me sentí la persona más tonta de la sala, pero supongo que es una buena señal 😂🤟🏼

@TheBridge_Tech https://t.co/HVnjMUeK4v",5,0,0
98,2023-04-13 15:11:23,TheBridge_Tech,"¿No conoces el programa #Cyberskills? Formación en #ciberseguridad para personas con discapacidad. 100% becada, online e impulsada por @INCIBE y @FUniversia. ¡Entérate de todo en la próxima sesión informativa!

📅25 abril
🕐18 h
💻Online

Apúntate ya 👉 https://t.co/Pe8iDoVlps https://t.co/eofM4cNXJk",1,1,0
99,2023-04-17 13:35:55,TheBridge_Tech,"¿Por dónde empezar cuando ideamos un producto digital?🤳En el próximo taller de #uxui descubriremos oportunidades de negocio desde el journey map del usuario, sus pains y gains ¿Te animas?

📅26 abril
🕐17 h
💻Online

Apúntate ya 👉 https://t.co/A1sdninOzw

#diseño #bootcamp https://t.co/gudzKSn2S9",0,0,0
100,2023-04-17 19:00:18,hello_google,"Untagged Day - El evento de analítica digital al que a mí me gustaría asistir.

27 de abril  a partir de las 18:30.
En @TheBridge_Tech Madrid.
Entrada gratuita (plazas limitadas).

⚠️Mañana abrimos inscripciones. https://t.co/oTs9aotfbi",19,3,4
101,2023-04-17 19:50:21,UbaldoHervas,@hello_google @TheBridge_Tech No me lo pierdo 😁,1,0,0
102,2023-04-18 06:46:41,AlejoPietraSEO,@hello_google @TheBridge_Tech Esperando la apertura,1,0,0
103,2023-04-18 07:22:11,carlosmdh,"@hello_google @TheBridge_Tech Pide pass
¿?",1,0,1
104,2023-04-18 07:33:17,hello_google,@carlosmdh @TheBridge_Tech No está abierto.,0,0,1
105,2023-04-18 08:01:53,carlosmdh,"@hello_google @TheBridge_Tech ¿Queda mucho?
😂😂😂 https://t.co/Gpq93REqnR",0,0,0
106,2023-04-18 09:51:21,TheBridge_Tech,"¡Ven al #OpenDay en Sevilla!

Acércate a conocer la experiencia de alumni que decidieron desarrollar su carrera con un bootcamp en #DataScience y #DesarrolloWebFullStack ¿Te unes?

📅4 mayo
🕐19.30 h
📍@ENCamaraSevilla

Entradas 👉 https://t.co/pNskU3CnTV

#bootcamp https://t.co/mlXHF9kTi1",3,5,0
107,2023-04-18 14:50:01,TheBridge_Tech,"¿Por qué no probar si la tecnología es lo tuyo?  
Próximos talleres en Valencia:

🔵#DesarrolloWebFullStack Entradas👉 https://t.co/gwE2cAAcd4 
📅26 abril
🕐18.00 h
📍EDEM

🔵#Ciberseguridad Entradas👉 https://t.co/YhlMwXe5qd 
📅3 mayo
🕐18.00 h
📍EDEM

¡Te esperamos! 

#bootcamp https://t.co/kgfcfLAUBA",3,3,0
108,2023-04-18 16:45:20,vizca75,@hello_google @TheBridge_Tech ¿nada todavía?,0,0,1
109,2023-04-18 16:47:52,hello_google,@vizca75 @TheBridge_Tech Acabo de publicar...,1,0,1
110,2023-04-18 16:59:26,vizca75,"@hello_google @TheBridge_Tech Gracias Iñaki, allá nos vemos https://t.co/Ni6lhlZqhA",1,0,0
111,2023-04-19 10:50:12,TheBridge_Tech,"¡Nueva #Masterclass de #MarketingDigital en Bilbao!🙌

Aprende cómo podemos usar #chatgpt y otras inteligencias artificiales al servicio del marketing 🦾 ¡Te esperamos!

📅27 abril
🕐18.00 h
📍BBK Kuna @BBK_eus

¡Apúntate!👉https://t.co/KfU4450nJQ

#bootcamp #ai #mkt #data https://t.co/qwfZlr9fP5",3,3,0
112,2023-04-20 10:00:16,BBKnetwork,"🤔¿Qué es ChatGPT?

🤔¿Cómo se le puede sacar partido para hacer marketing?

La respuesta en la masterclass de BBK Bootcamps sobre Marketing Digital.

@BBK_eus 
@TheBridge_Tech

📆 22/04/2023
📍BBK Kuna.
⏰ 18:00 a 19:00

Info e inscripciones en: https://t.co/NuzPVmXqQy",3,1,0
113,2023-04-20 14:14:06,PauMugarra,"Esta tarde se reune la Comunidad #CPS en @TheBridge_Tech para que @aquiestaThai y @anabuigues nos cuenten como llevan a cabo ellas la experimentación en grandes organizaciones. Muchas ganas de aprender de su experiencia 🤩
¡Nos vemos allí!",18,4,1
114,2023-04-20 14:27:53,joobid,@PauMugarra @TheBridge_Tech @aquiestaThai @anabuigues ¿Se graba verdad? https://t.co/N0Czd8m2wv,1,0,1
115,2023-04-20 15:32:52,PauMugarra,"@joobid @TheBridge_Tech @aquiestaThai @anabuigues Si, se graba 👌",3,0,0
116,2023-04-21 08:22:42,EDEMempresarios,"El poder de dos escuela concentrado en el 𝐁𝐨𝐨𝐭𝐜𝐚𝐦𝐩 𝐃𝐚𝐭𝐚 𝐒𝐜𝐢𝐞𝐧𝐜𝐞 #EDEMpoweredbyTheBridge.

@TheBridge_Tech y #EDEM se unen para ofrecerte formación en tecnología y ciencia de datos que te ayudará a mejorar tu perfil o iniciar tu carrera profesional en esta área. https://t.co/NYckrT99q6",2,0,1
117,2023-04-24 15:22:40,TheBridge_Tech,"Así es el #bootcamp de #DataScience que impartimos junto a @EDEMempresarios en Valencia.

Nos adentramos en clase para ver qué se enseña y qué salidas profesionales tiene este campo 🚀

¿Quieres saber más? Próxima edición 2⃣2⃣ de mayo 👉https://t.co/tkBcf3KpAZ

@EDEM_uni https://t.co/vGELLOsVib",4,2,1
118,2023-04-25 08:34:00,ESOLIUPO,"¡Hola!

Mientras volvemos a la carga os traemos un curso de parte de nuestro colaborador @TheBridge_Tech  donde podrás aprender los fundamentos de las IAs generativas como son ChatGPT o Dall-E en Sevilla 💃

Si estás interesado puedes inscribirte aquí ⬇️: https://t.co/op518wH9Xc",1,0,0
119,2023-04-26 07:45:27,TheBridge_Tech,"¿Elecciones y ciencia de datos? La #DataScience tiene mucho que decir en las predicciones y en el funcionamiento de las elecciones.

Descúbrelo en nuestro próximo taller ¡Apúntate ya!

📅3 mayo
🕐17.00 h
💻Online

Entradas 👉 https://t.co/CeV7kbrSZ0

#bootcamp https://t.co/NcxDFMzerf",1,0,0
120,2023-04-26 16:35:52,hello_google,Mañana tenéis una cita con los datos en @TheBridge_Tech. 👇,4,1,0
121,2023-04-27 08:12:05,TheBridge_Tech,"🧑‍💻Fórmate en #DataScience, #MarketingDigital, #UXUIProductDesign y #DesarrolloWebFullStack con los #BBKBootcampsPoweredByTheBridge en #Bilbao.

4 meses intensivos🚀

¡Últimas plazas! Empezamos el 22 mayo.

Más info👉 https://t.co/PJVNBK3sB3

@bbk_eus @BBKnetwork https://t.co/KA488ZUQ5S",1,0,0
122,2023-04-28 08:06:02,TheBridge_Tech,"¡Nuevos talleres en #Sevilla!

💻#DesarrolloWebFullStack Descubre qué es Git y GitHub. Entradas 👉https://t.co/Jo56XJp1za

🦾#DataScience ¿Cómo funcionan las IAs Generativas? Entradas 👉https://t.co/pNzL5sDspl

¡No te lo pierdas!

📅9 y 11 de mayo
🕐19.30 h
📍 @espacio_RES https://t.co/rIz8PisSPl",2,2,0
123,2023-04-28 08:12:12,ProductoActual1,@TheBridge_Tech @EDEMempresarios @EDEM_uni ¿Podrían enviarme información sobre el bootcamp de Data Science? Gracias!!!,0,0,1
124,2023-05-02 10:18:54,jorgegrev,"📅 HOY #OpenDay de los BBK Bootcamps by The Bridge a las 18:30 en @BBK_Kuna Descubrirás en qué consiste un #bootcamp y cómo potenciar exponencialmente tus habilidades digitales, abriendo nuevas posibilidades en tu carrera. @BBK_eus @TheBridge_Tech https://t.co/RXMZwLRT2A",0,0,0
125,2023-05-03 13:16:46,TheBridge_Tech,"¿Quieres saber cómo es el trabajo de un diseñador #uxui? Apúntate al próximo taller en #Bilbao donde veremos por dónde empezar a trabajar para diseñar cualquier producto digital 🤳

¡Te esperamos!

📅9 de mayo
🕐18.30 h
📍 BBK Kuna

Entradas 👉https://t.co/m6ZwtxJllz

#bootcamp https://t.co/9oVj3LGcYu",1,0,0
126,2023-05-05 06:14:37,jorgegrev,"🎂🎉 ¡Este mes se cumplen 10 años del primer #Betabeers Bilbao! Y lo vamos a celebrar este jueves 11/05 a las 18:30 en @BBK_Kuna  haciendo un remember de los buenos.

➡️ ¡Te esperamos! Toda la info aquí: https://t.co/qAHloy69ju

@TheBridge_Tech https://t.co/ln345I1xER",2,1,0
127,2023-05-08 08:19:33,TheBridge_Tech,"¡No te lo pierdas! Hablaremos de algoritmos bioinspirados, la revolución de las IAs y netnografía 😍

¿No sabes lo que es? Te esperamos ⬇",4,0,0
128,2023-05-09 08:51:11,EDEMempresarios,"💯 Aprende una profesión de alta empleabilidad y cambia tu futuro con #EDEM y @TheBridge_Tech

👉 Desarrollo Web Fullstack
👉 Ciberseguridad
👉 UX/UI Product Design
👉 Data Science

Accede a la bolsa de empleo de las dos escuelas con las empresas más 🔝👉 https://t.co/uobTtpP8zo https://t.co/58xhn3Q7xq",5,2,0
129,2023-05-10 14:46:29,TheBridge_Tech,"¡Eventazo! Colaboramos de nuevo con @ESOLIUPO en #CyberSecTalks en Sevilla 👏

Con una charla sobre #IAs y #DataScience.

¡Corre🏃‍♂️ y apúntate!👇",1,1,0
130,2023-05-11 13:33:41,TheBridge_Tech,"Llega Work in Tech, una iniciativa de INCO Academy con la que @TheBridge_Tech colabora junto a @Googleorg y @coursera.

Formación en tecnología dirigida a personas en situación vulnerable.

💰Formación 100% financiada.
💻Online.
💼Career Readiness.

 Info👉https://t.co/7wflIafygE https://t.co/jCHs3HBRrI",1,1,0
131,2023-05-11 15:13:41,Madrid4Refugees,"Join our #RefugeesCode Demo Day &amp; networking on 24 May at 19h at @TheBridge_Tech #Madrid!

We're looking for recruiters, tech companies, web designers, MFR supporters &amp; potential students to join us! Students will present final projects

➡️Sign up &amp; share! https://t.co/peldbOIhVJ https://t.co/h6OPvToy6A",5,5,1
132,2023-05-12 06:15:12,TheBridge_Tech,"¡A very special event! Save the date ☺ 24 May at 19h⬇

#refugeescode #demoday",2,1,0
133,2023-05-12 12:27:15,TheBridge_Tech,"¡Nuevos talleres de #Cloud y #CareerReadiness!

🔴Los días 17 y 24 de mayo a las 17h.

Entradas Cloud👉https://t.co/27WjGw2kiV
Entradas Career👉https://t.co/8WtKEuZWWy

#freeevents https://t.co/pel5TA4bJC",0,0,0
134,2023-05-15 12:18:36,nodosenlared,"#MLMonitoring and #Observability, mar, 23 may 2023, 18:30   | Meetup https://t.co/B0hKnfFg5g
¡2º encuentro de la @mlopscommunity en @TheBridge_Tech ! Acompáñanos para aprender de nuestros amigos de @wayflyerapp @wallapop @argilla Registro gratuito, plazas limitadas. https://t.co/t0TiFALbfl",2,3,0
135,2023-05-15 20:44:05,ESOLIUPO,"¡¡Recuerda que todavía siguen las entradas para el II CyberSec Talks!! Dentro breve hilo
@TheBridge_Tech @epsUPO @pablodeolavide https://t.co/ua2XS32Iph",4,4,1
136,2023-05-15 20:44:05,ESOLIUPO,"Si todavía no has pillado las entradas (que son gratis oye, que es posible gracias a partners como @TheBridge_Tech 😎) puedes hacerlo en https://t.co/EeZ3fSC7PP https://t.co/hTvRME7aeR",1,0,1
137,2023-05-15 20:44:06,ESOLIUPO,"Y finalmente, como nos decían en casa, es de bien nacido ser agradecido, y mucho más con nuestros patrocinadores y colaboradores 🤗🤗. Gracias a @TheBridge_Tech @epsUPO @pablodeolavide por ayudarnos, de una manera u otra, para que esta actividad salga adelante!! https://t.co/m8IeCD9prx",1,0,0
138,2023-05-16 11:15:34,TheBridge_Tech,"Así es el #bootcamp de #UXUIProductDesign que impartimos junto a @EDEMempresarios en #Valencia.

Miriam, Lead Instructor, nos cuenta qué se enseña en el programa de #uxui y qué salidas profesionales tiene este campo 🚀

Próxima edición 22 de mayo ➡https://t.co/kqfZqnITa1 https://t.co/HLJKIpkMta",3,1,0
139,2023-05-17 11:06:23,TheBridge_Tech,"Nos colamos en el campus de #Bilbao para descubrir más sobre #BBKBootcampsPoweredByTheBridge 😍

Echa un 👀 a las clases y al buen ambiente lleno de código javascript, diseños en figma y librerías de python 🐍

¡Nueva edición 22 de mayo! ➡https://t.co/dUXyyvMX8F
@BBK_eus https://t.co/YoZy5dGASo",2,1,0
140,2023-05-17 13:21:52,nodosenlared,"#MLMonitoring and #Observability, mar, 23 may 2023, 18:30   | Meetup https://t.co/VEq7ZN3Plr
¡2º encuentro de la @mlopscommunity en @TheBridge_Tech ! Acompáñanos para aprender de nuestros amigos de @wayflyerapp @wallapop @argilla_io Registro gratuito, plazas limitadas. https://t.co/Zw5bKGP0av",3,1,0
141,2023-05-18 10:00:23,TheBridge_Tech,"¿Qué hacían nuestros alumni antes del #bootcamp?

Así fue el Open Day de #Sevilla donde compartieron su experiencia, dudas, miedos y sus ganas de hacer un cambio en su carrera 🚀

¿Ready para el cambio?

¡Últimas plazas!👉https://t.co/4DRdoJhQqv

@camaradesevilla @ENCamaraSevilla https://t.co/6VJRsx67Fx",0,0,0
142,2023-05-19 11:01:18,a3sec,"Ayer visitamos a los alumnos de @TheBridge_Tech  para charlar con ellos sobre las capacidades en prevención y detección de #ciberseguridad de @a3sec  y compartir experiencias que les puedan ayudar en su incorporación al mundo laboral.
¡Gracias por la invitación! https://t.co/r1YVULrSOl",3,1,0
